anchor_source,anchor_id,event,band,measurement_mode,anchor_mjd,anchor_definition,anchor_source_authors,anchor_source_year,anchor_doi,anchor_source_location,anchor_provenance_note,redshift_adopted,diagnostic_half_width_rest_days,eligible_N,local_N,local_pre_anchor_N,local_at_anchor_N,local_post_anchor_N,nearest_pre_anchor_mjd,nearest_pre_anchor_rest_days,nearest_post_anchor_mjd,nearest_post_anchor_rest_days,local_mjd_min,local_mjd_max,local_span_rest_days,local_brightest_observed_mjd,local_brightest_offset_rest_days,local_brightest_has_pre_measurement,local_brightest_has_post_measurement,pre_adjacent_steps_N,pre_rising_steps_N,pre_declining_steps_N,pre_tied_steps_N,pre_rising_step_fraction,post_adjacent_steps_N,post_rising_steps_N,post_declining_steps_N,post_tied_steps_N,post_declining_step_fraction,final_decline_anchor_selected,final_fitting_window_selected,model_time_defined,notes
CURRENT,CURRENT,AT2020yue,W1,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,60.0,21,1,0,0,1,,,59182.387754945,2.44830144933124,59182.387754945,59182.387754945,0,59182.387754945,2.44830144933124,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,W1,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,120.0,21,1,0,0,1,,,59182.387754945,2.44830144933124,59182.387754945,59182.387754945,0,59182.387754945,2.44830144933124,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,W2,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,30.0,21,1,0,0,1,,,59182.387754945,2.44830144933124,59182.387754945,59182.387754945,0,59182.387754945,2.44830144933124,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,W2,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,60.0,21,1,0,0,1,,,59182.387754945,2.44830144933124,59182.387754945,59182.387754945,0,59182.387754945,2.44830144933124,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,W2,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,120.0,21,1,0,0,1,,,59182.387754945,2.44830144933124,59182.387754945,59182.387754945,0,59182.387754945,2.44830144933124,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,g,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,30.0,218,19,9,0,10,59177.52918979991,-1.5870516612043641,59182.56280090008,2.59368845521344,59149.505381899886,59215.483124999795,54.798789950090764,59185.488611099776,5.023763371904944,True,True,8,7,1,0,0.875,9,3,6,0,0.6666666666666666,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,g,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,60.0,218,25,9,0,16,59177.52918979991,-1.5870516612043641,59182.56280090008,2.59368845521344,59149.505381899886,59250.36954860017,83.7742248341206,59185.488611099776,5.023763371904944,True,True,8,7,1,0,0.875,15,5,10,0,0.6666666666666666,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,g,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,120.0,218,58,9,0,49,59177.52918979991,-1.5870516612043641,59182.56280090008,2.59368845521344,59149.505381899886,59320.17512729997,141.7522802326265,59185.488611099776,5.023763371904944,True,True,8,7,1,0,0.875,48,22,26,0,0.5416666666666666,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,r,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,30.0,282,22,13,0,9,59170.54157410003,-7.390719186021495,59185.52653940022,5.055265282572749,59143.52444439987,59215.443101900164,59.73310423612694,59185.52653940022,5.055265282572749,True,True,12,7,5,0,0.5833333333333334,8,2,6,0,0.75,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,r,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,60.0,282,40,24,0,16,59170.54157410003,-7.390719186021495,59185.52653940022,5.055265282572749,59135.51871530013,59250.37783560017,95.39794044853792,59185.52653940022,5.055265282572749,True,True,23,13,10,0,0.5652173913043478,15,5,10,0,0.6666666666666666,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020yue,r,FLUX,59179.44,fitted_rest_frame_g_band_peak,Yao et al.,2023,10.3847/2041-8213/acf216,Sections 3.2.2-3.3; Table 4 row 19,,0.204,120.0,282,83,31,0,52,59170.54157410003,-7.390719186021495,59185.52653940022,5.055265282572749,59042.176111099776,59322.23467590008,232.60678139560088,59185.52653940022,5.055265282572749,True,True,30,16,14,0,0.5333333333333333,51,25,26,0,0.5098039215686274,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,B,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,18,13,5,0,8,59182.481793,-1.4372877023582167,59184.270007,0.25561582883571743,59173.046423,59215.540486,40.22916122313573,59195.752614,11.126208463502097,True,True,4,1,3,0,0.25,7,3,4,0,0.5714285714285714,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,B,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,18,13,5,0,8,59182.481793,-1.4372877023582167,59184.270007,0.25561582883571743,59173.046423,59215.540486,40.22916122313573,59195.752614,11.126208463502097,True,True,4,1,3,0,0.25,7,3,4,0,0.5714285714285714,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,B,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,18,13,5,0,8,59182.481793,-1.4372877023582167,59184.270007,0.25561582883571743,59173.046423,59215.540486,40.22916122313573,59195.752614,11.126208463502097,True,True,4,1,3,0,0.25,7,3,4,0,0.5714285714285714,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,U,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,18,13,5,0,8,59182.481054,-1.4379873142066684,59184.269258,0.25490674997658197,59173.045444,59215.539637,40.229284294233295,59191.366438,6.9738123639092,True,True,4,2,2,0,0.5,7,2,5,0,0.7142857142857143,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,U,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,18,13,5,0,8,59182.481054,-1.4379873142066684,59184.269258,0.25490674997658197,59173.045444,59215.539637,40.229284294233295,59191.366438,6.9738123639092,True,True,4,2,2,0,0.5,7,2,5,0,0.7142857142857143,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,U,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,18,13,5,0,8,59182.481054,-1.4379873142066684,59184.269258,0.25490674997658197,59173.045444,59215.539637,40.229284294233295,59191.366438,6.9738123639092,True,True,4,2,2,0,0.5,7,2,5,0,0.7142857142857143,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVM2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,17,12,5,0,7,59182.490275,-1.4292577866169909,59184.278785,0.2639259680036396,59173.053128,59215.54896,40.23083593676088,59184.278785,0.2639259680036396,True,True,4,4,0,0,1.0,6,0,6,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVM2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,17,12,5,0,7,59182.490275,-1.4292577866169909,59184.278785,0.2639259680036396,59173.053128,59215.54896,40.23083593676088,59184.278785,0.2639259680036396,True,True,4,4,0,0,1.0,6,0,6,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVM2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,17,12,5,0,7,59182.490275,-1.4292577866169909,59184.278785,0.2639259680036396,59173.053128,59215.54896,40.23083593676088,59184.278785,0.2639259680036396,True,True,4,4,0,0,1.0,6,0,6,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVW1,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,18,13,5,0,8,59182.479957,-1.4390258449273916,59184.268139,0.2538473918392425,59173.044009,59215.537995,40.229088327181024,59191.36496,6.972413140205409,True,True,4,2,2,0,0.5,7,1,6,0,0.8571428571428571,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVW1,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,18,13,5,0,8,59182.479957,-1.4390258449273916,59184.268139,0.2538473918392425,59173.044009,59215.537995,40.229088327181024,59191.36496,6.972413140205409,True,True,4,2,2,0,0.5,7,1,6,0,0.8571428571428571,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVW1,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,18,13,5,0,8,59182.479957,-1.4390258449273916,59184.268139,0.2538473918392425,59173.044009,59215.537995,40.229088327181024,59191.36496,6.972413140205409,True,True,4,2,2,0,0.5,7,1,6,0,0.8571428571428571,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVW2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,18,13,5,0,8,59182.48457,-1.4346587143798817,59184.272864,0.25832055287197064,59173.048803,59215.542937,40.22922843889093,59184.272864,0.25832055287197064,True,True,4,2,2,0,0.5,7,0,7,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVW2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,18,13,5,0,8,59182.48457,-1.4346587143798817,59184.272864,0.25832055287197064,59173.048803,59215.542937,40.22922843889093,59184.272864,0.25832055287197064,True,True,4,2,2,0,0.5,7,0,7,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,UVW2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,18,13,5,0,8,59182.48457,-1.4346587143798817,59184.272864,0.25832055287197064,59173.048803,59215.542937,40.22922843889093,59184.272864,0.25832055287197064,True,True,4,2,2,0,0.5,7,0,7,0,1.0,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,W1,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,21,1,1,0,0,59158.45764373,-24.18096778377508,,,59158.45764373,59158.45764373,0,59158.45764373,-24.18096778377508,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,W1,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,21,1,1,0,0,59158.45764373,-24.18096778377508,,,59158.45764373,59158.45764373,0,59158.45764373,-24.18096778377508,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,W1,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,21,1,1,0,0,59158.45764373,-24.18096778377508,,,59158.45764373,59158.45764373,0,59158.45764373,-24.18096778377508,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,W2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,21,1,1,0,0,59158.45764373,-24.18096778377508,,,59158.45764373,59158.45764373,0,59158.45764373,-24.18096778377508,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,W2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,21,1,1,0,0,59158.45764373,-24.18096778377508,,,59158.45764373,59158.45764373,0,59158.45764373,-24.18096778377508,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,W2,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,21,1,1,0,0,59158.45764373,-24.18096778377508,,,59158.45764373,59158.45764373,0,59158.45764373,-24.18096778377508,False,False,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,g,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,269,20,13,0,7,59182.15505790012,-1.7466080657771723,59184.148958299775,0.14101893380164401,59155.18285880005,59205.12414349988,47.2794515760969,59189.111273100134,4.838846066585236,True,True,12,10,2,0,0.8333333333333334,6,3,3,0,0.5,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,g,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,269,40,33,0,7,59182.15505790012,-1.7466080657771723,59184.148958299775,0.14101893380164401,59125.210208300035,59205.12414349988,75.65458222081377,59189.111273100134,4.838846066585236,True,True,32,21,11,0,0.65625,6,3,3,0,0.5,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,g,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,269,52,45,0,7,59182.15505790012,-1.7466080657771723,59184.148958299775,0.14101893380164401,59057.39090280002,59205.12414349988,139.85916945930248,59189.111273100134,4.838846066585236,True,True,44,26,18,0,0.5909090909090909,6,3,3,0,0.5,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,i,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,64,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,i,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,64,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,i,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,64,0,0,0,0,,,,,,,,,,,,0,0,0,0,,0,0,0,0,,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,r,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,30.0,324,27,17,0,10,59182.197233799845,-1.706680109964044,59187.16989579983,3.0009427244443394,59154.187384299934,59211.141377300024,53.91838776871165,59189.171423600055,4.8957905898468965,True,True,16,10,6,0,0.625,9,4,5,0,0.5555555555555556,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,r,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,60.0,324,76,35,0,41,59182.197233799845,-1.706680109964044,59187.16989579983,3.0009427244443394,59128.232523099985,59227.0928588002,93.59115374440397,59189.171423600055,4.8957905898468965,True,True,34,22,12,0,0.6470588235294118,40,19,21,0,0.525,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
CURRENT,CURRENT,AT2020zso,r,FLUX,59184.0,bolometric_peak,Wevers et al.,2022,10.1051/0004-6361/202142616,Section 2; Table 1; Section 3.2.2; Fig. 7,Prose/Table 1 use 59184; figure axes use MJD-59184.2 without a separately documented physical derivation.,0.0563,120.0,324,90,49,0,41,59182.197233799845,-1.706680109964044,59187.16989579983,3.0009427244443394,59057.456701400224,59227.0928588002,160.594677080351,59189.171423600055,4.8957905898468965,True,True,48,31,17,0,0.6458333333333334,40,19,21,0,0.525,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
PUBLISHED_ALTERNATIVE,ALT_58424p96,AT2018hyz,g,MAGNITUDE,58424.96,uniform K-corrected multiband fitted t_peak,Hammerstein et al.,2023,10.3847/1538-4357/aca283,,,0.04573,30.0,79,19,2,0,17,58420.48647999996,-4.277891998925088,58432.352736666646,7.069450686741959,58405.480409999844,58455.021484375,47.3746324339517,58441.087890625,15.422614465493838,True,True,1,1,0,0,1.0,16,8,8,0,0.5,False,False,False,"Diagnostic local-neighborhood measurement summary only. The brightest observed local measurement may be sensitive to cadence, noise, or outliers and is not interpreted as a true peak, physical peak, fitted peak, decline anchor, or model-time origin."
